id_wikidata	article	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource
Q1520033	Nome numerabile	Grammatica italiana	0	0	9863	0	8	0	2	0	0	0	733	7.43	0	0	0	0	0	6385	0	2021-05-02	30	181	0	0	0		
Q15212432	Industrializzazione dell'Unione Sovietica	Storia	0	0	2386	0	2	0	1	0	0	0	2041	85.54	0	1	0	0	0	56	0	2021-05-02	30	86	0	0	0	Industry in the Soviet Union	
Q1522115	Fonti energetiche	Cittadinanza e costituzione	57	30	58365	58377	34	34	12	12	3	3	387	0.66	371	0	0	0	0	59521	59521	2006-01-22	5609	123930	134	0	0		
Q15221996	Becchin'amor! - Che vuo', falso tradito?	Letteratura italiana	5	4	2139	2139	0	0	0	0	2	2	106	4.96	106	0	0	0	0	50	50	2013-11-23	2747	9837	0	0	0		Rime (Angiolieri)/XLVII - – Becchin’amor! – Che vuo’, falso tradito?
Q152415	Seno (matematica)	Matematica	226	11	13128	31	9	0	5	0	0	0	971	7.40	28	0	0	0	0	9609	0	2005-06-25	5820	489340	-43	0	0	Sine function	Sine
Q152509	Colazione sull'erba (Manet)	Storia dell'arte	199	193	15850	15826	9	9	5	5	6	6	172	1.09	179	0	0	0	0	4485	4485	2007-05-28	5118	430534	31	0	0	Le Déjeuner sur l'herbe by Manet	
Q152989	Fronte occidentale (1914-1918)	Storia	114	106	130497	130472	150	150	40	40	17	17	3403	2.61	3403	0	0	0	0	8299	8299	2006-06-03	5477	247103	43	0	1	Western Front theatre of World War I	
Q1530280	Equilibrio (biologia)	Biologia	17	40	1819	1828	1	0	1	0	0	0	391	21.50	0	1	0	0	0	38	38	2016-04-17	1871	36079	10	0	0	Challenges to physical balance	
Q153034	Emmanuel Lévinas	Filosofia	57	55	39867	39867	54	54	6	6	51	51	20	0.05	20	0	0	0	0	2417	2417	2005-11-08	5684	122405	7	0	0	Emmanuel Levinas	
Q15316	Crosta terrestre	Scienze della Terra	189	190	6049	5890	0	0	4	2	0	0	469	7.75	469	1	1	0	0	71	71	2003-09-02	6482	408387	-7	0	0	Structure of the Earth	
Q153232	Jean Baptiste Le Rond d'Alembert	Filosofia	36	36	30034	26929	6	6	7	6	2	2	589	1.96	2	0	0	0	0	39	39	2005-03-04	5933	77829	1	0	0	Jean Le Rond d'Alembert	Autore:Jean Baptiste Le Rond d'Alembert
Q153650	Guerra austro-prussiana	Storia	88	85	20842	21643	7	7	39	39	1	1	2707	12.99	2707	0	0	0	0	4188	4188	2006-11-26	5301	190686	19	0	0	Austro-Prussian War	
Q153660	Repubblica Sociale Italiana	Storia	613	592	143324	142407	116	115	54	53	51	51	12506	8.73	12201	1	1	5	0	238666	238131	2003-02-23	6673	1325399	103	0	0	Repubblica Sociale Italiana	Autore:Repubblica Sociale Italiana
Q153670	Primo Levi	Letteratura italiana	1305	1224	47751	45542	40	38	13	13	6	6	1673	3.50	747	0	0	0	0	61282	12069	2004-04-11	6260	2821066	405	0	0	Primo Levi	Autore:Primo Levi
Q153688	Umberto I di Savoia	Storia	534	494	65037	67818	33	33	59	74	18	18	1851	2.85	1851	0	0	0	0	38844	38331	2004-01-03	6359	1153840	199	0	0	Umberto I of Italy	Autore:Umberto I di Savoia
Q153793	Georges Braque	Storia dell'arte	81	83	10141	10132	2	2	1	1	0	0	1549	15.27	1549	1	1	0	0	1415	1415	2005-04-02	5904	175538	-9	0	0	Georges Braque	
Q15402102	Tutt'or ch'eo dirò "gioi", gioiva cosa	Letteratura italiana	6	0	2261	2261	0	0	0	0	1	1	104	4.60	104	0	0	0	0	50	50	2013-12-19	2721	13993	4	0	0		Rime (Guittone d'Arezzo)/Tuttor ch'eo dirò gioi, gioiva cosa
Q1541	Marco Tullio Cicerone	Filosofia	679	673	112437	108988	106	105	23	23	8	8	2266	2.02	2251	1	0	0	0	28450	28450	2006-04-15	5526	1468380	34	0	1	Cicero	Autore:Marco Tullio Cicerone
Q1541064	Olfatto	Biologia	123	122	23924	23406	2	1	2	2	0	0	811	3.39	811	0	0	0	0	1876	1876	2006-01-18	5613	266529	5	0	0	Smell	
Q154278	Pulizia etnica	Storia	40	40	3878	3737	4	5	0	0	0	0	288	7.43	288	0	0	0	0	17916	17916	2006-01-09	5622	86626	2	0	0	Ethnic cleansing	
Q154340	Francis Bacon (pittore)	Storia dell'arte	134	138	13898	10147	5	3	2	2	1	1	3266	23.50	1	0	0	0	0	3573	3573	2006-03-23	5549	288902	-23	0	0	Francis Bacon (artist)	
Q154439	Concordato di Worms	Storia	126	123	4232	4179	1	1	1	1	0	0	463	10.94	463	1	1	0	0	463	463	2004-11-28	6029	273160	16	0	0		
Q154611	Periodo interbellico	Letteratura italiana	62	3	25945	24495	3	3	1	1	0	0	287	1.11	296	6	6	0	0	4095	4095	2009-04-24	4421	134518	1	0	0	Interwar period	
Q154720	Battaglia d'Inghilterra	Storia	219	215	63865	62499	38	37	17	17	17	17	3747	5.87	3834	1	1	0	0	5693	5227	2004-07-29	6151	473837	23	0	0	Battle of Britain	Battle of Britain
Q154751	Nicola Cusano	Filosofia	122	122	59590	57542	21	19	17	17	26	26	574	0.96	2	1	1	0	0	7364	6668	2005-05-02	5874	262981	-1	0	0	Nicholas of Cusa	Autore:Nicola Cusano
Q154756	Italo Calvino	Letteratura italiana	1048	1063	75251	73674	48	48	8	8	4	4	1354	1.80	1354	0	0	0	0	41072	41072	2006-02-07	5593	2265789	-73	0	0	Italo Calvino	Autore:Italo Calvino
Q154764	Lotta per le investiture	Storia	236	216	81137	11892	139	7	23	2	3	3	3250	4.01	898	0	0	0	0	8817	6417	2006-12-01	5296	509331	96	1	0		
Q154954	Persona fisica	Diritto e Economia	66	66	1706	1707	0	0	0	0	0	0	115	6.74	116	1	1	0	0	49	49	2005-08-02	5782	141629	-1	0	0		
Q154959	Ugo Grozio	Filosofia	60	59	58423	58362	52	52	11	11	64	64	3259	5.58	3259	2	2	0	0	4184	4184	2006-05-04	5507	129205	4	0	0	Hugo Grotius	Autore:Ugo Grozio
Q155	Brasile	Geografia	1279	1244	210455	122165	206	101	97	89	6	6	5526	2.63	6074	2	2	0	2	100165	98733	2006-11-23	5304	2765650	180	0	0	Brazil	Brasil
Q1550557	Corte (storia)	Storia	116	109	19550	19583	2	2	1	1	1	1	747	3.82	732	2	2	0	0	8564	8564	2007-02-13	5222	250179	32	0	0	Lordships	
Q155076	Persona giuridica	Diritto e Economia	252	269	12941	12876	2	2	0	0	2	2	55	0.43	54	0	0	0	0	1136	1136	2005-08-04	5780	544755	-82	0	0		
Q155640	Energia potenziale	Scienze	280	-	13982	-	5	-	0	-	-	-	2684	19.20	-	0	-	0	0	7795	-	2004-12-21	6006	605561	12	0	0	Potential energy	
Q155972	Tablet computer	Informatica	54	54	12982	13599	14	16	3	3	0	0	652	5.02	701	0	0	0	0	46625	46625	2010-04-04	4076	117385	0	0	0	Tablet computers	Tablet computers
Q156	Alcoli	Chimica	256	256	16647	14941	2	2	4	4	2	2	646	3.88	646	0	0	0	1	1560	1560	2004-01-20	6342	554110	3	0	0	Alcohols	
Q156312	Storia della Terra	Storia	287	285	102705	102116	100	100	14	14	48	48	3286	3.20	3267	0	0	2	0	6021	5275	2009-04-12	4433	621047	12	0	0	History of earth science	
Q156733	Lanzichenecchi	Storia	275	-	16488	-	2	-	6	-	-	-	871	5.28	-	0	-	0	0	198	-	2005-02-27	5938	593525	10	0	0	Landsknechts	Landsknecht
Q1569011	Storia dell'urbanistica	Geografia	33	33	32687	32666	19	19	25	25	5	5	579	1.77	579	0	0	0	0	1204	-	2011-01-29	3776	71373	0	0	0	History by city	
Q156986	Ablativo	Grammatica latina	64	63	5321	5781	3	4	0	0	0	0	487	9.15	493	0	0	0	0	196	196	2005-04-10	5896	138704	7	0	0		
Q157002	Triangolo equilatero	Matematica	175	188	4192	4192	1	1	2	2	0	0	1630	38.88	1630	1	1	0	0	40	40	2005-06-08	5837	378086	-63	0	0	Equilateral triangles	
Q1570124	Portogallo nell'era delle grandi scoperte	Storia	34	33	10970	10969	0	0	4	4	0	0	682	6.22	682	0	0	0	0	694	694	2007-01-26	5240	73589	7	0	0	Portuguese discoveries	
Q1570397	Rotazione triennale delle colture	Storia	75	69	6912	6791	3	3	1	0	7	7	1129	16.33	1022	0	0	0	0	372	372	2007-02-18	5217	162789	30	0	0		
Q1570510	Colonialismo statunitense	Storia	17	15	65769	1775	14	0	27	1	2	2	1057	1.61	639	2	2	2	0	3663	2582	2008-09-23	4634	37475	13	0	0		
Q15733698	Tetrarchia di Diocleziano	Storia	155	147	25387	25391	11	11	4	4	15	15	159	0.63	159	0	0	0	0	1524	1524	2015-01-16	2328	335221	42	0	0		
Q157648	Quattordici punti	Storia	138	134	7844	7834	3	3	0	0	3	3	435	5.55	433	0	0	0	0	36	36	2006-09-14	5374	297624	19	0	0	Fourteen Points	
Q15777	C (linguaggio)	Informatica	257	259	32309	31582	8	8	1	0	6	6	1116	3.45	1117	0	0	0	0	3559	3559	2004-06-30	6180	556300	-6	0	0	C (programming language)	
Q15790	Cimabue	Storia dell'arte	181	184	30652	30640	8	8	11	11	6	6	1912	6.24	1912	0	0	0	0	2752	2752	2005-09-11	5742	391701	-13	0	0	Cimabue	
Q15792	Duccio di Buoninsegna	Storia dell'arte	89	89	33192	33208	5	5	13	13	0	0	979	2.95	979	0	0	0	0	1539	1539	2005-02-07	5958	191796	-4	0	0	Duccio di Buoninsegna	Duccio di Buoninsegna
Q158688	Triangolo rettangolo	Matematica	251	257	6278	6278	2	2	7	7	0	0	1136	18.09	1136	0	0	0	0	1140	1140	2005-06-08	5837	542699	-27	0	0	Right triangles	
Q15890801	Signoria di Milano	Storia	25	20	34476	34135	10	9	13	12	0	0	555	1.61	555	0	0	0	0	36	36	2008-02-14	4856	53380	23	0	0		
Q159	Russia	Geografia	1862	1864	193648	188896	219	218	54	54	31	31	5279	2.73	7255	0	0	0	0	66876	66876	2003-07-10	6536	4026346	-1	0	0	Russia	Россия
Q15912661	Politica razziale nella Germania nazista	Storia	120	124	13970	14341	0	0	1	1	0	0	969	6.94	969	1	1	0	0	36	36	2006-02-28	5572	258907	-19	0	0		
Q159226	Alchini	Chimica	68	67	11669	16586	1	1	3	3	2	2	2095	17.95	2095	0	0	0	0	37	37	2003-12-17	6376	147197	5	0	0	Alkynes	
Q159297	John Constable	Storia dell'arte	94	93	17859	17548	9	9	4	4	2	2	314	1.76	314	0	0	0	0	7483	7483	2007-09-08	5015	203449	3	0	0	John Constable	John Constable
Q159462	Catena alimentare	Biologia	217	222	6251	5856	1	1	1	0	0	0	738	11.81	593	0	0	0	0	1007	1007	2006-06-21	5459	469798	-23	0	0	Food chain	
Q159719	Centrale elettrica	Tecnologia	107	106	45142	45098	8	8	12	12	1	1	807	1.79	864	2	2	4	0	36060	36060	2004-10-20	6068	231641	7	0	0	Power plants	Power plant
Q15975	Montesquieu	Filosofia	224	217	37711	37143	13	13	4	4	16	16	84	0.22	83	0	0	0	0	5113	5113	2003-04-13	6624	484591	37	0	0	Montesquieu	Autore:Montesquieu
Q159758	William Turner	Storia dell'arte	330	344	35398	35278	24	24	9	9	142	142	558	1.58	525	0	0	0	0	14728	14728	2007-07-13	5072	713343	-67	0	0	Joseph Mallord William Turner	J. M. W. Turner
Q15978631	Homo sapiens	Storia	842	814	110170	105216	91	87	26	26	12	12	3332	3.02	3462	0	0	2	0	63416	61947	2005-01-22	5974	1820373	143	0	0	Homo sapiens	Homo sapiens
Q159810	Economia	Diritto e Economia	343	348	35317	33401	10	8	13	7	5	5	2041	5.78	1171	0	0	1	0	83020	83020	2004-08-17	6132	741776	-26	0	0	Economy	
Q159905	Ipparco di Nicea	Filosofia	33	33	13135	13157	21	21	2	2	3	3	399	3.04	399	0	0	0	0	1628	1628	2003-07-27	6519	71090	0	0	0	Hipparchus	Autore:Ipparco di Nicea
Q16	Canada	Geografia	1601	1629	115405	112952	96	94	48	48	12	12	8344	7.23	8341	0	0	1	0	17235	15729	2003-09-28	6456	3461589	-131	0	0	Canada	Canada
Q160077	Assedio di Costantinopoli (1453)	Storia	206	193	31768	31459	17	17	12	13	19	19	2450	7.71	2525	0	0	3	0	5504	5504	2006-10-23	5335	446390	67	0	0	Fall of Constantinople (1453)	
Q160091	Pianura	Geografia	117	120	3085	3060	3	3	2	2	0	0	645	20.91	631	1	1	0	0	1001	-	2006-01-03	5628	252319	-16	0	0	Plains	
Q160149	Mark Rothko	Storia dell'arte	139	140	8032	6602	2	2	3	3	0	0	111	1.38	112	0	1	0	0	821	46	2005-03-14	5923	300039	-4	0	0	Mark Rothko	
Q160151	Prezzo	Diritto e Economia	79	83	12077	12064	1	1	0	0	2	2	912	7.55	912	1	1	0	0	49	49	2005-02-13	5952	170347	-20	0	0		
Q16021	Miliardo	Matematica	158	151	2230	2119	0	0	1	0	0	0	1033	46.32	929	0	0	0	0	40	40	2004-10-18	6070	340962	33	0	0	1000000000 (number)	
Q160362	Teofrasto	Filosofia	42	42	14785	14785	18	18	2	2	0	0	136	0.92	136	0	0	0	0	281	281	2005-04-21	5885	91511	3	0	0	Theophrastus	Autore:Teofrasto
Q160460	Al-Farabi	Filosofia	12	11	13961	13368	11	10	2	2	15	15	833	5.97	833	0	0	0	0	39	39	2007-06-11	5104	25348	1	0	0	Al-Farabi	Autore:Abū Naṣr Muḥammad ibn Muḥammad Fārābī
Q160538	Gian Lorenzo Bernini	Storia dell'arte	525	543	59119	58695	30	30	25	25	33	33	874	1.48	874	0	0	0	0	5304	5304	2004-04-08	6263	1135701	-86	0	0	Gianlorenzo Bernini	Gian Lorenzo Bernini
Q1605411	Riforma dell'XI secolo	Storia	73	63	108659	53139	165	5	26	0	0	0	3760	3.46	1865	0	0	0	0	8703	6320	2006-08-24	5395	157338	46	0	0		
Q160590	Utilitarismo	Filosofia	119	117	47098	47098	5	5	5	5	48	48	291	0.62	291	1	1	0	0	812	812	2006-03-06	5566	258202	15	0	0	Utilitarianism	
Q160710	Read Only Memory	Informatica	186	185	16267	16293	3	3	3	3	0	0	1093	6.72	1098	1	1	0	0	1161	1161	2003-02-28	6668	401320	3	0	0	ROM	
Q1610116	Mito cosmogonico	Storia	47	45	9577	9436	0	0	1	0	1	1	1238	12.93	1116	2	2	1	0	1098	1098	2004-11-26	6031	100639	7	0	0		
Q161064	Entalpia	Chimica	383	393	12814	12318	8	8	2	0	8	8	1816	14.17	1399	0	0	0	0	11973	11973	2004-02-18	6313	828370	-48	0	0	Enthalpy	
Q16110	Regione (Italia)	Cittadinanza e costituzione	701	702	68833	67799	30	31	3	3	4	4	1480	2.15	1482	0	0	0	0	76241	74120	2006-05-12	5499	1515247	-6	0	0	Regions of Italy	Regions of Italy
Q1612119	Risposta immunitaria	Biologia	34	33	1993	1993	1	1	1	1	0	0	1550	77.77	1550	0	0	0	0	38	38	2006-03-18	5554	72912	3	0	0	Immune response	
Q161254	Momento angolare	Fisica	314	317	16515	16468	13	13	2	2	16	16	1534	9.29	1534	0	0	0	0	6860	6860	2004-12-31	5996	678997	-15	0	0	Angular momentum	
Q161462	Piano inclinato	Fisica	88	89	11025	11025	9	9	4	4	0	0	712	6.46	712	0	0	0	0	656	656	2004-05-03	6238	189529	-6	0	0	Inclined planes	
Q161519	Permutazione	Matematica	100	102	8765	8741	0	0	0	0	0	0	322	3.67	322	1	1	0	2	350	350	2003-10-05	6449	216707	-10	0	0	Permutations	
Q161549	Comunità europea del carbone e dell'acciaio	Storia	190	179	12052	12052	1	1	3	3	1	1	1942	16.11	1942	0	0	0	0	882	882	2004-04-08	6263	410366	54	0	0	European Coal and Steel Community	
Q161635	Velocità angolare	Fisica	286	299	6673	6655	1	1	2	2	0	0	1089	16.32	1080	0	0	0	0	8285	4274	2004-03-14	6288	618064	-63	0	0	Angular velocity	
Q16166477	Antonella Anedda	Letteratura italiana	12	11	11776	11201	16	16	1	1	1	1	1	0.01	1	0	0	0	0	4597	3832	2013-05-22	2932	25002	4	0	0		
Q161736	Virgola	Grammatica italiana	69	71	5159	5159	1	1	2	2	0	0	468	9.07	468	1	1	0	0	49	0	2005-09-30	5723	149037	-8	0	0	Commas	
Q1618027	Rosso Malpelo	Letteratura italiana	510	487	7597	7523	3	3	1	1	6	6	317	4.17	317	0	0	0	0	564	564	2006-03-28	5544	1101809	115	0	0		
Q161859	Patto d'Acciaio	Storia	223	222	18652	18463	14	14	1	1	10	10	560	3.00	535	0	0	0	0	2608	1852	2004-05-21	6220	482013	5	0	0		
Q161933	Alberto Moravia	Letteratura italiana	425	421	47806	44886	21	20	2	3	39	39	620	1.30	618	1	1	1	0	7408	6653	2003-06-14	6562	917867	20	0	0	Alberto Moravia	Autore:Alberto Moravia
Q1621273	Particella (fisica)	Chimica	59	58	9598	9548	3	3	2	2	6	6	1027	10.70	1027	0	0	0	0	6066	6066	2003-12-18	6375	127097	2	0	0		
Q162145	Neoplatonismo	Filosofia	156	156	63441	63116	45	44	23	23	21	21	1684	2.65	1685	0	0	0	0	3191	2207	2005-10-13	5710	338151	3	0	0	Neoplatonism	
Q162167	Mesosfera (atmosfera)	Scienze della Terra	43	8	4868	264	4	0	2	0	0	0	1150	23.62	231	0	0	0	0	106	0	2006-12-17	5280	93057	5	0	0		
Q162219	Ionosfera	Scienze della Terra	55	54	8823	8821	0	0	3	3	0	0	762	8.64	760	0	0	0	1	49	49	2006-06-11	5469	118166	5	0	0	Ionosphere	
Q162297	Igiene	Storia	104	104	18609	18635	1	1	1	1	11	11	785	4.22	785	1	1	0	0	1579	1579	2006-03-17	5555	225474	1	0	0	Hygiene	
Q162362	Campagna dei Balcani	Storia	22	22	27365	27269	22	22	12	11	8	8	907	3.31	823	0	0	0	0	565	565	2005-09-18	5735	47210	1	0	0	Balkans Campaign (World War II)	
Q162378	Genere (linguistica)	Grammatica italiana	24	23	25368	25214	3	3	0	0	0	0	1937	7.64	1791	1	1	1	0	1070	986	2005-07-04	5811	51389	3	0	0		
Q162401	Primavera di Praga	Storia	282	291	23608	25539	12	12	3	5	0	0	3156	13.37	3156	0	0	0	0	4008	4008	2005-09-13	5740	608848	-43	0	0	Prague Spring	
Q162643	Glicolisi	Biologia	388	391	73741	75382	113	113	11	11	7	7	2277	3.09	2218	0	0	0	0	21544	19971	2004-05-29	6212	839877	-11	0	1	Glycolysis	
Q162657	Neurotrasmettitore	Biologia	201	205	11763	11166	2	2	3	0	2	2	1020	8.67	936	0	0	1	0	436	436	2004-10-12	6076	433850	-20	0	0	Neurotransmitters	Neurotransmitter
Q16266320	Il trionfo di Bacco e Arianna	Letteratura italiana	12	12	751	751	0	0	0	0	0	0	682	90.81	682	0	0	0	0	0	0	2007-08-29	5025	25777	-2	0	0		
Q162668	Vista	Biologia	52	53	16650	16855	11	11	1	1	1	1	1082	6.50	485	0	1	0	0	2494	2494	2006-01-14	5617	112503	-4	0	0	Visual perception	
Q162908	Elettrolita	Chimica	154	163	5841	5841	2	2	2	2	2	2	370	6.33	370	0	0	0	0	1262	1262	2005-06-10	5835	332373	-47	0	0	Electrolytes	
Q1632269	Il fu Mattia Pascal	Letteratura italiana	688	687	35237	32277	8	4	2	2	2	2	431	1.22	431	0	0	0	0	5486	5486	2005-01-24	5972	1487522	6	0	0	The Late Mattia Pascal	
Q16323364	Ernesto	Letteratura italiana	17	18	11057	11057	9	9	6	6	4	4	3	0.03	3	0	0	0	0	0	0	2006-03-10	5562	36929	-3	0	0	Ernesto (given name)	
Q163310	Macchina di Turing	Informatica	268	275	51590	51644	22	22	3	3	9	9	1183	2.29	1177	1	1	0	0	7522	7522	2003-05-23	6584	579183	-35	0	0	Turing machines	Turing Machine
Q163740	Organizzazione non a scopo di lucro	Diritto e Economia	197	202	35777	36221	10	6	0	0	22	22	370	1.03	245	3	2	1	0	11162	10121	2005-11-01	5691	426590	-23	0	0	Non-profit organizations	
Q1638370	Giorgio Caproni	Letteratura italiana	362	410	39681	38440	27	27	2	2	36	36	1	0.00	1	0	0	0	0	4581	4581	2007-09-24	4999	783512	-235	0	0	Giorgio Caproni	Autore:Giorgio Caproni
Q163891	Notte di san Bartolomeo	Storia	183	173	31707	31290	22	22	8	8	18	18	2925	9.23	2628	0	0	0	0	9001	9001	2004-05-09	6232	395839	50	0	0	St. Bartholomew's Day massacre	St. Bartholomew's Day massacre
Q16399	Tiroide	Biologia	504	527	102126	101414	129	128	21	21	23	23	2757	2.70	2757	0	0	0	0	5660	5660	2006-12-21	5276	1089003	-114	0	0	Thyroid	
Q164	Quadrato	Matematica	114	119	5583	5569	0	0	3	3	0	0	484	8.67	470	1	1	0	0	2330	1971	2004-05-13	6228	247141	-23	0	0	Square (geometry)	
Q1641089	Società multietnica	Cittadinanza e costituzione	37	37	9005	9005	12	12	1	1	6	6	483	5.36	483	1	1	0	0	4081	4081	2007-03-03	5204	79371	1	0	0		
Q164321	Teorema del coseno	Matematica	197	219	3717	3717	0	0	1	1	1	1	563	15.15	563	1	1	0	0	40	40	2004-12-16	6011	426846	-107	0	0	Law of cosines	
Q164348	Rivoluzione ungherese del 1956	Storia	190	190	104457	104100	47	47	21	21	57	57	2648	2.54	2648	0	0	0	0	49051	48343	2005-12-04	5658	411069	0	0	0	Hungarian Revolution of 1956	Hungarian Revolution of 1956
Q16438	Decameron	Letteratura italiana	674	641	52211	51893	14	12	10	10	65	65	2098	4.02	2059	0	0	0	0	29980	25013	2002-05-04	6968	1457312	166	0	0	Decameron	
Q1645075	Immunità adattativa	Biologia	54	50	6639	6441	1	1	1	0	2	2	608	9.16	475	2	2	0	0	38	38	2008-01-17	4884	117016	21	0	0	Immunology	
Q1645406	Punto medio	Matematica	25	25	1988	1717	0	0	1	1	0	0	486	24.45	495	1	1	0	0	65	65	2007-03-18	5189	53364	-4	0	0		
Q164573	Soggetto (linguistica)	Grammatica italiana	41	43	2450	2450	1	1	0	0	0	0	230	9.39	230	2	2	0	0	564	480	2005-06-18	5827	89154	-6	0	0		
Q16482934	Sistema elettorale italiano	Cittadinanza e costituzione	271	241	56070	55619	93	93	13	13	3	3	2336	4.17	2336	0	0	0	0	4191	3995	2013-04-29	2955	586543	153	0	0		
Q165	Mare	Scienze della Terra	279	292	12314	8753	5	1	14	7	0	0	718	5.83	668	0	0	0	0	1166	1166	2004-07-30	6150	603855	-63	0	0	Seas	Atlas of the Oceans
Q165005	Ordine francescano	Storia	170	172	12487	12306	9	9	3	3	0	0	1618	12.96	1534	0	0	0	0	11263	11263	2005-10-28	5695	368111	-5	0	0	Franciscans	
Q165301	Iperbole (geometria)	Matematica	169	175	11308	10382	1	1	2	2	0	0	265	2.34	265	0	0	0	0	40	40	2004-07-26	6154	366268	-26	0	0	Hyperbolas	
Q165309	Disequazione	Matematica	59	59	6057	6057	4	4	0	0	5	5	904	14.92	904	0	0	0	0	2178	2178	2005-06-09	5836	127948	3	0	0	Inequalities (mathematics)	
Q16531303	Isolamento sismico	Scienze della Terra	5	5	3377	3377	0	0	1	1	0	0	1300	38.50	1300	1	1	0	0	1315	1315	2008-03-13	4828	9758	-1	0	0		
Q165425	Battaglia di Lepanto	Storia	582	586	68535	64010	62	53	29	27	24	24	5062	7.39	3870	0	0	0	0	47999	47630	2004-01-27	6335	1259010	-14	0	0	Battle of Lepanto	
Q16543336	Complemento di quantità	Grammatica italiana	20	19	1699	1699	0	0	0	0	0	0	368	21.66	368	1	1	0	0	83	0	2010-02-02	4137	42585	4	0	0		
Q165474	Commutatività	Matematica	25	26	4401	4401	0	0	0	0	0	0	591	13.43	591	1	1	0	0	40	40	2004-09-02	6116	54150	-7	0	0	Commutativity	
Q165534	Carlo Goldoni	Letteratura italiana	478	476	86386	85740	16	16	9	9	26	26	128	0.15	128	2	2	1	0	40887	40887	2003-06-16	6560	1033531	9	0	0	Carlo Goldoni	Autore:Carlo Goldoni
Q165589	Leucippo	Filosofia	17	16	11166	11166	7	7	1	1	0	0	44	0.39	44	0	0	0	0	3612	3612	2004-04-02	6269	37101	8	0	0	Leucippus (philosopher)	Autore:Leucippo
Q1656724	Città ideale	Storia dell'arte	122	121	42944	42321	28	28	16	16	0	0	1872	4.36	1838	0	0	0	0	12012	12012	2005-04-25	5881	264267	7	0	0	Ideal city	
Q165725	Guerre balcaniche	Storia	108	103	10456	7968	0	0	10	3	4	4	5512	52.72	4303	0	0	0	0	2014	2014	2005-12-30	5632	233556	25	0	0	Balkan Wars	
Q16577084	Matrimonio (ordinamento italiano)	Cittadinanza e costituzione	2	-	18200	-	10	-	1	-	-	-	246	1.35	-	0	-	0	0	6698	-	2005-12-28	5634	4357	10	0	0		
Q165848	Onda marina	Scienze della Terra	98	99	12481	12096	1	1	6	6	0	0	437	3.50	437	0	0	0	0	49	49	2004-08-03	6146	211154	-5	0	0	Ocean surface waves	
Q16592298	Primo teorema sull'angolo esterno	Matematica	7	8	1746	1746	0	0	1	1	0	0	100	5.73	100	1	1	0	0	40	40	2014-03-17	2633	15958	-4	0	0		
Q165939	Riflessione (fisica)	Fisica	87	91	6071	6073	0	0	6	6	7	7	1288	21.22	1288	0	0	0	0	1424	1424	2005-08-22	5762	188939	-18	0	0	Reflections	
Q16605989	Sicurezza sul lavoro in Italia	Diritto e Economia	120	127	41758	36388	6	4	1	1	14	14	121	0.29	121	1	1	6	0	3884	3884	2013-09-08	2823	258375	-36	0	0		
Q166092	Camillo Benso, conte di Cavour	Storia	628	600	99141	99112	117	117	58	58	15	15	1790	1.81	1790	0	0	0	0	70105	66157	2002-04-26	6976	1357625	139	0	0	Camillo Benso Conte di Cavour	Autore:Camillo Benso, conte di Cavour
Q166154	Segmento	Matematica	65	69	2647	2647	0	0	4	4	0	0	815	30.79	815	1	1	0	0	1880	1880	2004-11-30	6027	141516	-19	0	0	Line segment	Line segment
Q16619154	Ultimo canto di Saffo	Letteratura italiana	40	39	15462	15462	9	9	2	2	2	2	119	0.77	119	0	0	0	0	214	214	2014-03-17	2633	86435	5	0	0		
Q166224	Storia della banca	Storia	48	44	59074	58468	68	68	7	7	5	5	283	0.48	283	0	0	0	0	9284	8249	2016-04-27	1861	104241	20	0	0		
Q166231	Infezione	Biologia	118	123	11943	12250	1	2	5	5	4	4	400	3.35	265	1	1	0	0	3079	3079	2005-02-13	5952	255438	-24	0	0	Infectious diseases and disorders	
Q166234	Ugo Foscolo	Letteratura italiana	1006	1010	105021	102848	172	167	17	17	30	30	2292	2.18	2292	0	0	0	0	47134	46395	2006-11-25	5302	2174782	-20	0	0	Ugo Foscolo	Autore:Ugo Foscolo
Q1664027	Struttura interna della Terra	Scienze	252	255	19108	19257	13	13	4	4	1	1	1108	5.80	1094	0	0	0	0	2587	2587	2007-08-07	5047	544013	-18	0	0	Structure of the Earth	
Q16656295	Arte babilonese	Storia dell'arte	22	21	15855	15762	6	6	7	6	5	5	687	4.33	687	0	0	0	0	921	921	2011-08-19	3574	48256	6	0	0		
Q166656	Domanda e offerta	Diritto e Economia	249	248	7373	7241	0	0	3	3	0	0	577	7.83	508	0	0	0	0	469	469	2007-08-12	5042	538648	7	0	0	Supply and demand curves	
Q166764	Punto esclamativo	Grammatica italiana	136	136	19188	19214	8	8	5	5	0	0	945	4.92	945	0	0	0	1	2617	2569	2006-08-18	5401	293064	-1	0	0	Exclamation marks	
Q166955	Sofistica	Filosofia	250	240	27427	27404	26	26	6	6	1	1	2669	9.73	2651	0	0	0	0	3283	3283	2005-02-28	5937	540883	52	0	0	Sophists	
