ISTAT	Titolo	lat	lon	RipartizioneN	Ripartizione	Regione	Provincia	Capoluogo	Sigla	Popolazione	pDim	svg	jpg	png	gif	tif	mAltri	nNum	bDim	bNum	mNum	mSezioni	mDim	mImm	qTipo	aNum	C	Correggere	Curiosità	D	E	F	NN	Organizzare	P	Recentismo	S	Senza fonte	Tmp	W
71016	Castelluccio Valmaggiore	41.35	15.2	4	Sud	Puglia	Foggia	0	FG	1253	8835	8	1	2	0	0	0	15	0	0	2	Monumenti e luoghi d'interesse|Musei	1,560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4053	Castelmagno	44.41666667	7.216666667	1	Nord-ovest	Piemonte	Cuneo	0	CN	59	15597	9	4	3	0	0	0	32	0	0	1	Monumenti e luoghi d'interesse	1,481	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13058	Castelmarte	45.83333333	9.233333333	1	Nord-ovest	Lombardia	Como	0	CO	1257	13838	8	2	3	0	0	0	48	0	0	1	Monumenti e luoghi d'interesse	4,580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29012	Castelmassa	45.01666667	11.31666667	2	Nord-est	Veneto	Rovigo	0	RO	4051	7842	8	4	4	0	0	0	1	91	1	1	Monumenti e luoghi d'interesse	1,081	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70015	Castelmauro	41.83333333	14.71666667	4	Sud	Molise	Campobasso	0	CB	1384	5717	10	0	3	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	900	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
76024	Castelmezzano	40.53333333	16.05	4	Sud	Basilicata	Potenza	0	PZ	756	15393	9	4	2	0	0	0	10	226	2	1	Monumenti e luoghi d'interesse	5,712	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
83015	Castelmola	37.85900278	15.27781667	5	Isole	Sicilia	Messina	0	ME	1094	24210	9	15	1	0	0	0	14	439	1	1	Monumenti e luoghi d'interesse	7,829	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18040	Castelnovetto	45.25	8.616666667	1	Nord-ovest	Lombardia	Pavia	0	PV	535	7211	7	1	2	0	0	0	1	450	5	1	Monumenti e luoghi d'interesse	2,472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29013	Castelnovo Bariano	45.03333333	11.28333333	2	Nord-est	Veneto	Rovigo	0	RO	2647	3863	9	1	4	0	0	0	1	144	1	1	Monumenti e luoghi d'interesse	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93011	Castelnovo del Friuli	46.2	12.9	2	Nord-est	Friuli-Venezia Giulia	Pordenone	0	PN	834	7702	10	0	1	0	0	0	9	0	0	2	Monumenti e luoghi d'interesse|Musei	2,567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35015	Castelnovo di Sotto	44.81666667	10.56666667	2	Nord-est	Emilia-Romagna	Reggio nell'Emilia	0	RE	8516	12157	9	1	3	0	0	0	19	310	3	1	Monumenti e luoghi d'interesse	2,949	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
35016	Castelnovo ne' Monti	44.43333333	10.4	2	Nord-est	Emilia-Romagna	Reggio nell'Emilia	0	RE	10479	21032	11	8	3	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	4,832	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22049	Castelnuovo (Italia)	46.05192	11.49421	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1057	2203	8	1	4	0	0	0	0	0	0	1	Monumenti e luoghi d'interesse	177	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5029	Castelnuovo Belbo	44.80305556	8.411111111	1	Nord-ovest	Piemonte	Asti	0	AT	826	6454	10	1	1	0	0	0	8	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
52006	Castelnuovo Berardenga	43.34722222	11.50416667	3	Centro	Toscana	Siena	0	SI	9058	14317	10	6	2	0	0	0	28	0	0	1	Monumenti e luoghi d'interesse	2,438	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
98013	Castelnuovo Bocca d'Adda	45.11166667	9.864722222	1	Nord-ovest	Lombardia	Lodi	0	LO	1586	10345	10	3	1	0	0	0	6	0	0	1	Monumenti e luoghi d'interesse	2,160	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6052	Castelnuovo Bormida	44.74361111	8.549722222	1	Nord-ovest	Piemonte	Alessandria	0	AL	636	4702	5	5	2	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13059	Castelnuovo Bozzente	45.76666667	8.95	1	Nord-ovest	Lombardia	Como	0	CO	907	9133	7	3	2	0	0	0	28	0	0	1	Monumenti e luoghi d'interesse	2,075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5030	Castelnuovo Calcea	44.78916667	8.286111111	1	Nord-ovest	Piemonte	Asti	0	AT	726	5830	10	1	1	0	0	0	8	0	0	1	Arte	1,583	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
65032	Castelnuovo Cilento	40.21666667	15.18333333	4	Sud	Campania	Salerno	0	SA	2840	6660	7	3	3	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23022	Castelnuovo del Garda	45.43333333	10.76666667	2	Nord-est	Veneto	Verona	0	VR	13388	16470	17	4	5	0	0	0	14	52	0	1	Monumenti e luoghi d'interesse	1,365	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
71017	Castelnuovo della Daunia	41.58333333	15.11666667	4	Sud	Puglia	Foggia	0	FG	1359	13562	9	3	2	0	0	0	11	298	2	1	Monumenti	4,818	3	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
4054	Castelnuovo di Ceva	44.35	8.133333333	1	Nord-ovest	Piemonte	Cuneo	0	CN	107	8366	7	2	3	0	0	0	14	0	0	1	Monumenti e luoghi d'interesse	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65033	Castelnuovo di Conza	40.81666667	15.31666667	4	Sud	Campania	Salerno	0	SA	602	10471	15	1	3	0	0	0	11	0	0	1	Monumenti e luoghi d'interesse	683	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
57014	Castelnuovo di Farfa	42.23333333	12.75	3	Centro	Lazio	Rieti	0	RI	1052	12057	6	0	3	0	0	0	6	0	0	1	Monumenti e luoghi di interesse	1,938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46009	Castelnuovo di Garfagnana	44.12194444	10.40555556	3	Centro	Toscana	Lucca	0	LU	5826	27005	10	7	3	0	0	0	11	0	0	1	Monumenti e luoghi d'interesse	3,965	5	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
58024	Castelnuovo di Porto	42.12777778	12.5	3	Centro	Lazio	Roma	0	RM	8711	8136	8	2	2	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	554	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50011	Castelnuovo di Val di Cecina	43.21666667	10.9	3	Centro	Toscana	Pisa	0	PI	2166	8218	8	1	2	0	0	0	11	184	1	1	Monumenti e luoghi d'interesse	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031	Castelnuovo Don Bosco	45.04166667	7.964166667	1	Nord-ovest	Piemonte	Asti	0	AT	3126	9262	9	4	1	0	0	0	10	0	0	1	Architetture	3,058	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
11011	Castelnuovo Magra	44.09936667	10.01778611	1	Nord-ovest	Liguria	La Spezia	0	SP	8384	25800	14	9	3	0	0	0	53	257	2	1	Monumenti e luoghi d'interesse	5,132	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1067	Castelnuovo Nigra	45.43333333	7.7	1	Nord-ovest	Piemonte	Torino	0	TO	414	7333	9	1	3	0	0	0	10	0	0	1	Castello di Villa Castelnuovo	2,610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60021	Castelnuovo Parano	41.36666667	13.75	3	Centro	Lazio	Frosinone	0	FR	870	8654	8	0	3	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	1,392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36007	Castelnuovo Rangone	44.55194444	10.93583333	2	Nord-est	Emilia-Romagna	Modena	0	MO	15097	20891	12	2	3	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	6,874	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
